Gene Species Taxon Signature
0 Coli_018026 Coli_018026 0.12066927326279732
0 Coli_015206 Coli_015206 0.22007151961395094
0 Coli_014494 Coli_014494 0.22007151961395094
0 Coli_001951 Coli_001951 0.22007151961395094
0 Coli_014492 Coli_014492 0.22007151961395094
0 Coli_001935 Coli_001935 0.22007151961395094
0 Coli_014783 Coli_014783 0.22007151961395094
0 Coli_020155 Coli_020155 0.22007151961395094
0 Coli_019786 Coli_019786 0.01412034444815569
0 Coli_013320 Coli_013320 0.01412034444815569
0 Coli_013271 Coli_013271 0.01412034444815569
0 Coli_015848 Coli_015848 0.01412034444815569
0 Coli_013264 Coli_013264 0.01412034444815569
0 Coli_014637 Coli_014637 0.01412034444815569
0 Coli_004812 Coli_004812 0.01412034444815569
0 Coli_014827 Coli_014827 0.01412034444815569
0 Coli_018173 Coli_018173 0.01412034444815569
0 Coli_018154 Coli_018154 0.01412034444815569
0 Coli_018227 Coli_018227 0.01412034444815569
0 Coli_018225 Coli_018225 0.01412034444815569
0 Coli_018221 Coli_018221 0.01412034444815569
0 Coli_018223 Coli_018223 0.01412034444815569
0 Coli_007830 Coli_007830 0.0014298101121199406
0 Coli_002400 Coli_002400 0.0014298101121199406
0 Coli_002377 Coli_002377 0.0014298101121199406
0 Coli_015067 Coli_015067 0.007024217979846318
0 Coli_019780 Coli_019780 0.007024217979846318
0 Coli_018029 Coli_018029 0.007024217979846318
0 Coli_018693 Coli_018693 0.003342214197204434
