Gene Species Taxon Signature
0 Coli_019461 Coli_019461 0.22355408740274935
0 Coli_019397 Coli_019397 0.04778121664666571
0 Coli_019952 Coli_019952 0.01023228859922577
0 Coli_010307 Coli_010307 0.008655804231093406
0 Coli_019484 Coli_019484 0.008655804231093406
0 Coli_010329 Coli_010329 0.008655804231093406
0 Coli_007317 Coli_007317 0.01023228859922577
0 Coli_003729 Coli_003729 0.01023228859922577
0 Coli_003629 Coli_003629 0.01023228859922577
0 Coli_002699 Coli_002699 0.01023228859922577
0 Coli_003551 Coli_003551 0.01023228859922577
0 Coli_008745 Coli_008745 0.01023228859922577
0 Coli_017242 Coli_017242 0.01023228859922577
0 Coli_003774 Coli_003774 0.01023228859922577
0 Coli_012940 Coli_012940 0.01023228859922577
0 Coli_012941 Coli_012941 0.01023228859922577
0 Coli_017244 Coli_017244 0.01023228859922577
0 Coli_012942 Coli_012942 0.01023228859922577
0 Coli_003780 Coli_003780 0.008655804231093406
0 Coli_003246 Coli_003246 0.008655804231093406
0 Coli_003535 Coli_003535 0.008655804231093406
0 Coli_003228 Coli_003228 0.008487735974962262
0 Coli_006501 Coli_006501 0.008487735974962262
0 Coli_017245 Coli_017245 0.008487735974962262
0 Coli_010799 Coli_010799 0.008487735974962262
0 Coli_006117 Coli_006117 0.003146824549492193
0 Coli_006118 Coli_006118 0.003146824549492193
0 Coli_012616 Coli_012616 0.008487735974962262
0 Coli_017241 Coli_017241 0.008487735974962262
