Gene Species Taxon Signature
0 Coli_007941 Coli_007941 0.06665139680672379
0 Coli_014751 Coli_014751 0.04738349453504699
0 Coli_012564 Coli_012564 0.04738349453504699
0 Coli_014752 Coli_014752 0.04738349453504699
0 Coli_015532 Coli_015532 0.04738349453504699
0 Coli_017916 Coli_017916 0.011882415682796448
0 Coli_015945 Coli_015945 0.04738349453504699
0 Coli_010391 Coli_010391 0.04738349453504699
0 Coli_010392 Coli_010392 0.04738349453504699
0 Coli_010389 Coli_010389 0.04738349453504699
0 Coli_017918 Coli_017918 0.011882415682796448
0 Coli_005375 Coli_005375 0.011882415682796448
0 Coli_017708 Coli_017708 0.011882415682796448
0 Coli_003760 Coli_003760 0.04738349453504699
0 Coli_014295 Coli_014295 0.04738349453504699
0 Coli_010390 Coli_010390 0.04738349453504699
0 Coli_014297 Coli_014297 0.04738349453504699
0 Coli_010388 Coli_010388 0.04738349453504699
0 Coli_018810 Coli_018810 0.04738349453504699
0 Coli_018808 Coli_018808 0.04738349453504699
0 Coli_013792 Coli_013792 0.014305786254873068
0 Coli_014336 Coli_014336 0.011882415682796448
0 Coli_004750 Coli_004750 0.005913862004994135
0 Coli_018785 Coli_018785 0.004074490303447138
0 Coli_018111 Coli_018111 0.004922107156969381
0 Coli_013633 Coli_013633 0.004922107156969381
